evn	rus
эӈурэ-мӣ	подгореть
эӈурэмуде-мӣ	пахнуть
эӈурэн-мӣ	опалить
эӈурэнде-мӣ	опалять
эӈурэнэ	ожог
эӈэ̄нӈэвуктэ	неправильность
эӈэ̄т	нельзя
эӈэвде-мӣ	падать
эӈэкэ̄	тётушка
эӈэлэ̄	кедровка
эӈэлӣвкӣ	кедровка
эӈэн	запрет
эӈэне	талия
эӈэне	юбка
эӈэнептулэ̄-мӣ	опоясаться
эӈэнептун	пояс
эӈэни	подмышка
эӈэнэ	поясница
эӈэнӈэ̄в-мӣ	ошибиться
эӈэнӈэ̄вде-мӣ	ошибаться
эӈэнӈэ̄вкэ̄вӯн	промах
эӈэнӈэ̄вкэ̄вӯн	ошибка
эӈэнӈэ̄вкэ̄вӯн	упущение
эӈэнӈэ̄вуктэ	ошибка
эӈэнӈэ̄вурэ а̄чин	безошибочный
эӈэнӈэ̄де-мӣ	совершать
эӈэнӣ	богатырский
эӈэнӣ	сильно
эӈэнӣт	чересчур
эӈэр	пола
эӈэрэ̄	поясница
эӈэси	могущество
эӈэси	мощность
эӈэси	мощь
эӈэсӣтэ̄де-мӣ	закреплять
эӈэсие а̄чин	слабый
эӈэсие а̄чин о̄-мӣ	выдохнуться
эӈэсие а̄чин о̄лдя-мӣ	слабеть
эӈэсилде-мӣ	усиливаться
эӈэсимата	мо́лодец
эӈэсимэмэ	могучий
эӈэсимэмэ	могущественный
эӈэсит гэ̄лэ̄н	вымогательство
эӈэсит эе̄чин	вымогательство
эӈэситэ̄-мӣ	закрепить
эӈэсичи	мощный
эӈэсичи	мускулистый
эӈэсӣ	богатырь
эӈэсӣ	власть
эӈэсӣ	крепость
эӈэсӣ	сила
эӈэсӣ	силач
эӈэсӣ	сильный
эӈэсӣ	усилие
эӈэсӣ а̄чин	бессилие
эӈэсӣ а̄чинин	вялость
эӈэсӣдукви хэлэкэ	непосильный
эӈэсӣдӯ би-мӣ	властвовать
эӈэсӣе а̄чин	беспомощный
эӈэсӣе а̄чинин	бессильный
эӈэсӣл-мӣ	увеличить
эӈэсӣт	насильно
эӈэсӣт са̄л-мӣ	выпытать
эӈэсӣт са̄лде-мӣ	выпытывать
эӈэт	невозможно
эӈэхэнчэ̄	дерево
эӈэхӣ	богатырь
эӈӣ	невозможно
эӈӣ	нельзя
эӈӣ та̄гиврэ	неузнаваемый
эӈӯ	боль
эӣ-мӣ	опустить
эӣ-мӣ	спуск
эӣ-мӣ	утопить
эӣде-мӣ	гибнуть
эӣде-мӣ	опускать
эӣде-мӣ	топить
эӣмдымэр	легче
эӣмил-мӣ	облегчить
эӣмилде-мӣ	облегчать
эӣмкунӈӣ-мӣ	облегчить
эӣмкӯн	легко
эӣмкӯн	лёгкий
эӣн	игра
ю̄-	выбраться
ю̄-	выйти
ю̄-	выкарабкаться
ю̄-	вылезти
ю̄-	выползти
ю̄-	выскочить
ю̄-мӣ	взойти
ю̄-мӣ	вставать
ю̄-мӣ	выбраться
ю̄-мӣ	выбыть
ю̄-мӣ	вывернуться
ю̄-мӣ	выехать
ю̄-мӣ	выйти
ю̄-мӣ	вылезти
ю̄-мӣ	вылупиться
ю̄-мӣ	вытечь
ю̄в-мӣ	вывезти
ю̄в-мӣ	вывести
ю̄в-мӣ	выгнать
ю̄в-мӣ	вынести
ю̄в-мӣ	выпустить
ю̄в-мӣ	выставить
ю̄в-мӣ	выставлять
ю̄в-мӣ	высунуть
ю̄в-мӣ	исключить
ю̄в-мӣ	ссадить
ю̄ввэ̄тчэ-мӣ	вывозить
ю̄ввэ̄тчэрӣ	вывозной
ю̄ввэ̄чин	вывоз
ю̄вде-мӣ	запевать
ю̄вде-мӣ	затягивать
ю̄вде-мӣ	выводить
ю̄вде-мӣ	выгонять
ю̄вде-мӣ	выносить
ю̄вде-мӣ	выпускать
ю̄вде-мӣ	высовывать
ю̄вде-мӣ	исключать
ю̄вде-мӣ	ссаживать
ю̄вкэ̄н-мӣ	выгнать
ю̄вкэ̄н-мӣ	выкуривать
ю̄вкэ̄н-мӣ	выкурить
ю̄вкэ̄н-мӣ	выселить
ю̄вкэ̄н-мӣ	выставить
ю̄вкэ̄н-мӣ	выставлять
ю̄вкэ̄н-мӣ	уволить
ю̄вкэ̄нде-мӣ	выгонять
ю̄вкэ̄нде-мӣ	выселять
ю̄вкэ̄нде-мӣ	увольнять
ю̄вкэ̄нде-мӣ	удалять
ю̄вкэ̄нӣ	выселение
ю̄врэн	вывезти
ю̄врэн	вывести
ю̄врэн	вынести
ю̄врэн	выпустить
ю̄врэн	выставить
ю̄врэн	выставлять
ю̄врэн	высунуть
ю̄врэн	ссадить
ю̄вуктэ	оспа
ю̄вул-мӣ	затянуть
ю̄вумнӣ	запевала
ю̄вумнӣвэ	запевала
ю̄вун	вывод
ю̄вун	выпуск
ю̄вун	исключение
ю̄вунмэ	вывод
ю̄де-мӣ	восходить
ю̄де-мӣ	выдаваться
ю̄де-мӣ	вылезать
ю̄де-мӣ	вытекать
ю̄де-мӣ	выходить
ю̄дек	оспа
ю̄денэкит	туалет
ю̄ду	елец
ю̄дувэ	елец
ю̄кту	ручей
ю̄ктӯ	поток
ю̄ктӯвэ	поток
ю̄ктукэ̄н	ручеёк
ю̄ктукэ̄нӈи	ключевой
ю̄ктэ	ключ
ю̄ктэ	родник
ю̄ктӯ	источник
ю̄ктӯвэ	источник
ю̄кэ̄кӯт-мӣ	повалить
ю̄кэ̄т-мӣ	родиться
ю̄кӣт	выход
ю̄кӣтвэ	выход
ю̄л-мӣ	забить
ю̄лку	полынья
ю̄лкувэ	полынья
ю̄мэлчэ-мӣ	выбежать
ю̄мэлчэ-мӣ	выскакивать
ю̄мэлчэ-мӣ	выскочить
ю̄мэлчэде-мӣ	выбегать
ю̄окту	родник
ю̄рэн	вставать
ю̄рэн	выбыть
ю̄рэн	вывернуться
ю̄рэн	выехать
ю̄рэн	выйти
ю̄рэн	вылезти
ю̄рэн	вылупиться
ю̄рэн	вытечь
ю̄ты-мӣ	повалить
ю̄тыде-мӣ	высыпать
ю̄унмэ	выпуск
ювуды	отложительный падеж
ювудывэ	отложительный падеж
юг	юг
югты	южный
юдел-мӣ	заболеть
южнай	южный
юмбу-мӣ	похудеть
юмбу-мӣ	наполнить
юмэктэ	новорождённый
юргиндя-мӣ	бряцать
юрун	серьёзно
юрун	серьёзный
юрун	старательный
юрэкин	горячий
я̄пунэде-мӣ	булькать
я̄ркэ	земля
я̄ӈ	голец
яблоко	яблоко
яблоня	яблоня
яблонямкура	яблоня
явгара̄рэн	припадок
явда-мӣ	раздаться
явдадя-мӣ	звучать
явилбудя-мӣ	бряцать
явинадя-мӣ	журчать
ягинадя-мӣ	шуметь
ягунал-мӣ	загреметь
ядаку	бедность
ядаку	бедный
ядаку	бедняк
ядун	прозрачный
якорь	якорь
якта	ручей
яктан	протока
яку	болото
якувэ	болото
якуды	болотистый
якутскай	якутский
якча	ручей
якчэ-мӣ	мести
яла̄н	елань
яладя-мӣ	виднеться
ялбука	мох
ялдала̄де-мӣ	белеть
ялуп-мӣ	стереться
январь	январь
янка	след
янту-мӣ	закутать
янтувча̄	закутанный
япту-мӣ	забинтовать
япту-мӣ	замотать
япту-мӣ	перевязать
япту-мӣ	обвязать
япту-мӣ	обмотать
яптудя-мӣ	пеленать
яптудя-мӣ	перевязвать
яптудя-мӣ	бинтовать
яптудя-мӣ	обвязывать
яптудя-мӣ	обматывать
яптун	перевязка
яптуптын	бинт
яптуптын	пелёнка
япчурга-мӣ	развалиться
яракта	муравей
яри	бусы
яркидадя-мӣ	журчать
ярмартка	ярмарка
ярчик	сундучок
ясли	ясли
яядя-мӣ	шаманить
яян	шаман
яӈ	сопка
яӈгудя-ми	болтать
яӈгудя-мӣ	ворчать
яӈгулбудя-мӣ	бренчать
яӈгулбудя-мӣ	брякать
яӈил	плато
яӈилдӯ	ледни́к
яӈу-мӣ	развалить
яӈу-мӣ	сломать
яӈулӣн	звон
яӈулин	шум
яӈун	развал
яӈунадя-мӣ	шуметь
яӈура̄де-мӣ	навязываться
яӈурадярӣ	придирчивый
яӈурга-мӣ	развалиться
яӈурга-мӣ	сломаться
яӈурга-мӣ	треснуть
яӈургадя-мӣ	распадаться
яӈургадя-мӣ	трещать
ёж	ёж
ёлка	ёлка
ёломо	след
ён-мӣ	поразиться
ёнан	поразиться
ёндя-ми’	бояться
ёнмука̄н-мӣ	удивить
ёнмука̄нде-мӣ	удивлять
ёнча-мӣ	удивиться
ёнчан	удивление
ётыла	пчела
ёхорьё	хоровод
ёӈ	вдруг
ӈа̄ды-	звать
ӈа̄дэ	лук
ӈа̄лды̄-	впадать в реку
ӈа̄лды̄-	встретиться
ӈа̄лды̄-	сойтись
ӈа̄лды̄-	столкнуться
ӈа̄лды̄-	схватиться в борьбе
ӈа̄лды̄н	 встреча
ӈа̄лды̄н	место слияния двух рек или дорог
ӈа̄лды̄н	место столкновения
ӈа̄лды̄н	перекрёсток
ӈа̄лды̄н	переулок
ӈа̄лды̄н	приток
ӈа̄лды̄н	столкновение
ӈа̄лдӯквэр дявал ды̄дя-мӣ	браться
ӈа̄лиде-мӣ	держать
ӈа̄лисинде-мӣ	уносить
ӈа̄лки-	поманить  рукой
ӈа̄лэ	рука
ӈа̄лэви ва-мӣ	повредить
ӈа̄лэвэ чавупчан	рукопожатие
ӈа̄лэда̄-	 схватить руками
ӈа̄лэда̄-	вытаскивать плод  руками
ӈа̄лэда̄-	захватить в свои руки
ӈа̄лэда̄-	присвоить
ӈа̄лэда̄-мӣ	захватить
ӈа̄лэды	ручной
ӈа̄лэе а̄чин	безрукий
ӈа̄лэе а̄чин	калека
ӈа̄лэка̄птун	браслет
ӈа̄лэка̄птунмэ	браслет
ӈа̄лэл-дэ	конечности
ӈа̄лэлди хава̄	работа
ӈа̄лэм	болезнь рук
ӈа̄лэрка̄нэ	с больной рукой
ӈа̄лэрэгдэ	большерукий
ӈа̄лэӈэ	человек с  больной рукой
ӈа̄лӣ-	держать
ӈа̄лӣ-	на руках
ӈа̄лӣ-	нести что-л. в руках
ӈа̄лӣктэ-	брать в руки
ӈа̄лӣктэ-	держать
ӈа̄лӣктэ-	носить в руках
ӈа̄лӣсин-	на руках
ӈа̄лӣсин-	понести в руках
ӈа̄лӣсин-	унести
ӈа̄мэн-	сманить
ӈа̄мэн-	соблазнить
ӈа̄мэнды	медведь
ӈа̄т-/ч-	 поманить рукой
ӈа̄т-/ч-	подзывать
ӈа̄т-/ч-	позвать
ӈа̄т-мӣ	позвать
ӈа̄т-мӣ	поманить
ӈа̄ттэн	позвать
ӈа̄ттэн	поманить
ӈа̄тчэ-мӣ	манить
ӈа̄тчэ-мӣ	махать
ӈа̄чиктэ-	давать слово
ӈа̄чиктэ-	звать
ӈа̄чиктэ-	предлагать сказать
ӈа̄чирдус-	взяться  за руки
ӈа̄чисин-	окликнуть
ӈа̄чисин-	подозвать
ӈа̄ӈтэ	 побег
ӈа̄ӈтэ	ель
ӈа̄ӈтэ	кедр
ӈа̄ӈтэ	кора пихты
ӈа̄ӈтэ	пихта
ӈа̄ӈтэг	 заросли пихты
ӈа̄ӈтэг	ельник
ӈа̄ӈтэг	кедровник
ӈа̄ӈтэг	пихтач
ӈа̄ӈтэг	пихтовый
ӈавунча-	привести
ӈавучан	лучок
ӈавучан	маленький лук
ӈавӯн-	 броситься
ӈавӯн-	 ощетиниться
ӈавӯн-	наброситься
